"COU ; Reporting country ; FLW ; Flow ; PAR ; Partner country ; CAT ; End-use ; IND ; Industry ; VAL ; Variable ; TIME ; Time ; Unit Code ; Unit ; PowerCode Code ; PowerCode ; Reference Period Code ; Reference Period ; Value ; Flag Codes ; Flags"
"GTM ; Guatemala ; EXPO ; Exports ; POL ; Poland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20945.993 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PRT ; Portugal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2334.919 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SVK ; Slovak Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 241.957 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SVN ; Slovenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3505.226 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ESP ; Spain ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 260516.659 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SWE ; Sweden ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11656.506 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CHE ; Switzerland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 22274.182 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; TUR ; Turkey ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 17447.846 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GBR ; United Kingdom ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 98078.537 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; USA ; United States ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4372310.459 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BRA ; Brazil ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 50469.532 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CHN ; China (People’s Republic of) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 329468.055 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; IND ; India ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 17346.233 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; IDN ; Indonesia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 617.942 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; RUS ; Russia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 47188.958 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ZAF ; South Africa ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5485.025 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; DZA ; Algeria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 130 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CMR ; Cameroon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 904.384 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CIV ; Côte d'Ivoire ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 63028.201 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; EGY ; Egypt ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 85580.438 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ETH ; Ethiopia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 115.117 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GMB ; Gambia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 51.905 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GHA ; Ghana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15729.711 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; KEN ; Kenya ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 307.069 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MDG ; Madagascar ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 200.139 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MRT ; Mauritania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7575.13 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MAR ; Morocco ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7923.255 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; NAM ; Namibia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 105.635 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; STP ; São Tomé e Príncipe ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 12.902 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SEN ; Senegal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5.486 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SDN ; Sudan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1357.956 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; TGO ; Togo ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3792.244 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; TUN ; Tunisia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 21.05 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ARG ; Argentina ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3983.71 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ABW ; Aruba ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1124.284 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BOL ; Bolivia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6553.699 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; COL ; Colombia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 59805.379 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CRI ; Costa Rica ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 541565.681 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; CUB ; Cuba ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7309.239 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; DMA ; Dominica ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 341.182 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; DOM ; Dominican Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 206051.754 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ECU ; Ecuador ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 75879.023 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SLV ; El Salvador ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1730886.724 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GUY ; Guyana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 9309.097 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; HND ; Honduras ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1397939.923 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; JAM ; Jamaica ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 44524.902 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MSR ; Montserrat ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20.563 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; NIC ; Nicaragua ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 844053.711 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PAN ; Panama ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 281223.066 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PRY ; Paraguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1996.92 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PER ; Peru ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 52378.928 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; KNA ; Saint Kitts and Nevis ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 177.498 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; VCT ; Saint Vincent and the Grenadines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 450.912 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SUR ; Suriname ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4738.151 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; TTO ; Trinidad and Tobago ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 19233.005 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; URY ; Uruguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2758.12 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; VEN ; Venezuela ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13718.525 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BHR ; Bahrain ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2082.485 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BGD ; Bangladesh ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 31177.966 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; KHM ; Cambodia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 163.75 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; TWN ; Chinese Taipei ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 67712.85 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; GEO ; Georgia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 109.861 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; HKG ; Hong Kong (China) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 17790.517 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; JOR ; Jordan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 26960.991 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; KWT ; Kuwait ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 9426.155 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; LBN ; Lebanon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2667.628 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MYS ; Malaysia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20132.136 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; NPL ; Nepal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 751.06 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; OMN ; Oman ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2660.144 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PAK ; Pakistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20953.472 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; PHL ; Philippines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4852.285 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; QAT ; Qatar ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5883.995 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SAU ; Saudi Arabia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 181464.388 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SGP ; Singapore ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 17766.442 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; LKA ; Sri Lanka ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 571.286 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SYR ; Syrian Arab Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 14048.247 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; THA ; Thailand ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10078.612 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ARE ; United Arab Emirates ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 108919.527 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; VNM ; Viet Nam ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2270.792 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ALB ; Albania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4.835 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BLR ; Belarus ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 472.62 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; BGR ; Bulgaria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 132.785 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; HRV ; Croatia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1021.68 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; LVA ; Latvia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 660.631 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; LTU ; Lithuania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 367.366 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MKD ; North Macedonia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 127.71 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MLT ; Malta ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 136.12 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; MDA ; Moldova ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.041 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ROU ; Romania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3343.525 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; UKR ; Ukraine ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 72703.426 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; FJI ; Fiji ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 0.35 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; SEC ; Unspecified ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 58.231 ;  ; "
"GTM ; Guatemala ; EXPO ; Exports ; ROW ; Rest of World ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4639.063 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; AUS ; Australia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4836.235 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; AUT ; Austria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 21265.995 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; BEL ; Belgium ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 205828.95 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; CAN ; Canada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 279367.62 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; CHL ; Chile ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 173808.175 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; CZE ; Czech Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7360.209 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; DNK ; Denmark ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 22433.655 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; EST ; Estonia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 27147.698 ;  ; "
"GTM ; Guatemala ; IMPO ; Imports ; FIN ; Finland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 38071.449 ;  ; "
