,exporter,importer,secgroup,product,v2020
1096392,AUT,IRL,CAT,TT,353.993049270661
1096776,AUT,ISL,CAT,TT,34.078233
1097160,AUT,ISR,CAT,TT,593.380093542666
1097544,AUT,ITA,CAT,TT,9932.1049712578
1097928,AUT,JPN,CAT,TT,1809.84424996631
1098312,AUT,KAZ,CAT,TT,156.651501
1098696,AUT,KEN,CAT,TT,17.186196
1099080,AUT,KGZ,CAT,TT,7.641618
1099464,AUT,KOR,CAT,TT,1488.99778000833
1099848,AUT,LBY,CAT,TT,58.027505
1100232,AUT,LKA,CAT,TT,65.90235
1100616,AUT,LTU,CAT,TT,306.373984
1101000,AUT,LUX,CAT,TT,185.456309484424
1101384,AUT,LVA,CAT,TT,162.698944
1101768,AUT,MAR,CAT,TT,148.519129
1102152,AUT,MED,CAT,TT,28970.7951890462
1102536,AUT,MENA,CAT,TT,2952.86193554267
1102920,AUT,MERC,CAT,TT,879.235563
1103304,AUT,MEX,CAT,TT,1252.258856
1103688,AUT,MKD,CAT,TT,120.744412
1104072,AUT,MLT,CAT,TT,40.724864
1104456,AUT,MOA,CAT,TT,82.733423
1104840,AUT,MYS,CAT,TT,459.986759
1105224,AUT,NGA,CAT,TT,84.657257
1105608,AUT,NLD,CAT,TT,3318.43630189951
1105992,AUT,NOR,CAT,TT,628.827515752405
1106376,AUT,NRD,CAT,TT,3930.91079727916
1106760,AUT,NZL,CAT,TT,164.957565099191
1107144,AUT,OCN,CAT,TT,1256.33985020363
1107528,AUT,OECD,CAT,TT,137689.567152003
1107912,AUT,OPEC,CAT,TT,1912.749218
1108296,AUT,PAK,CAT,TT,141.289947
1108680,AUT,PED,CAT,TT,49547.4339641311
1109064,AUT,PER,CAT,TT,61.922434
1109448,AUT,PHL,CAT,TT,153.063009
1109832,AUT,PMA,CAT,TT,551.172878
1110216,AUT,PMO,CAT,TT,2111.94245454267
1110600,AUT,POL,CAT,TT,6273.59143
1110984,AUT,PRT,CAT,TT,464.128186089034
1111368,AUT,PRY,CAT,TT,15.666819
1111752,AUT,RCEP,CAT,TT,10913.1575680266
1112136,AUT,ROM,CAT,TT,2687.951883
1112520,AUT,RUS,CAT,TT,2418.759057
1112904,AUT,SAF,CAT,TT,539.118239
1113288,AUT,SAU,CAT,TT,451.575118
1113672,AUT,SEM,CAT,TT,885.145966
1114056,AUT,SGP,CAT,TT,362.604523848328
1114440,AUT,SUN,CAT,TT,4279.323402
1114824,AUT,SVK,CAT,TT,3284.05405
1115208,AUT,SVN,CAT,TT,3208.61449
1115592,AUT,SWE,CAT,TT,1693.02989478864
1115976,AUT,THA,CAT,TT,417.799531
1116360,AUT,TUN,CAT,TT,77.694232
1116744,AUT,TUR,CAT,TT,1507.99646113111
1117128,AUT,TWN,CAT,TT,820.277783944219
1117512,AUT,UE,CAT,TT,107414.87188484
1117896,AUT,UKR,CAT,TT,603.745518
1118280,AUT,URY,CAT,TT,23.472195
1118664,AUT,USA,CAT,TT,11146.7995543654
1119048,AUT,VEN,CAT,TT,3.291584
1119432,AUT,VNM,CAT,TT,261.591831
1119816,AUT,WLD,CAT,TT,162145.128906
1120200,AUT,XXX,CAT,TT,699.482407
1120584,AUT,YUG,CAT,TT,6100.341504
1120968,BAL,AES,CAT,TT,400.97748609767
1121352,BAL,AFA,CAT,TT,34.069293
1121736,BAL,AFN,CAT,TT,989.28547685991
1122120,BAL,AFR,CAT,TT,3402.07002460615
1122504,BAL,AFS,CAT,TT,1530.06651119071
1122888,BAL,AFZ,CAT,TT,231.499351
1123272,BAL,ALB,CAT,TT,9.16475624625237
1123656,BAL,AMA,CAT,TT,119.313726
1124040,BAL,AME,CAT,TT,3716.50554086842
1124424,BAL,AMN,CAT,TT,3146.13433186162
1124808,BAL,AMS,CAT,TT,570.371209006803
1125192,BAL,ANE,CAT,TT,1944.0882769205
1125576,BAL,AOA,CAT,TT,17.247067
1125960,BAL,AOZ,CAT,TT,14.521798
1126344,BAL,APEC,CAT,TT,13253.3502312951
1126728,BAL,ARG,CAT,TT,67.7326698835342
1127112,BAL,ASEA,CAT,TT,401.29993890192
1127496,BAL,ASO,CAT,TT,3299.61399613616
1127880,BAL,ASS,CAT,TT,535.93500117074
1128264,BAL,AUS,CAT,TT,385.520053301724
1128648,BAL,AUT,CAT,TT,436.773018958784
1129032,BAL,BAL,CAT,TT,12271.116256
1129416,BAL,BEL,CAT,TT,768.228396496168
1129800,BAL,BGD,CAT,TT,27.4787991575476
1130184,BAL,BGR,CAT,TT,215.998333391812
1130568,BAL,BIH,CAT,TT,15.2951914787238
1130952,BAL,BLR,CAT,TT,1648.982812
1131336,BAL,BLX,CAT,TT,818.67801858243
1131720,BAL,BOL,CAT,TT,7.59383707769058
1132104,BAL,BRA,CAT,TT,113.768183
1132488,BAL,BRIC,CAT,TT,8489.01002980425
1132872,BAL,BRN,CAT,TT,0.322452804249717
1133256,BAL,CAL,CAT,TT,5.276061
1133640,BAL,CAN,CAT,TT,288.040777
1134024,BAL,CAU,CAT,TT,182.14248
1134408,BAL,CEA,CAT,TT,444.192436
1134792,BAL,CEI,CAT,TT,11686.173421
1135176,BAL,CHE,CAT,TT,318.860618703476
1135560,BAL,CHL,CAT,TT,66.6696963998213
1135944,BAL,CHN,CAT,TT,1134.615477
1136328,BAL,CIV,CAT,TT,60.6734961829141
1136712,BAL,CMR,CAT,TT,19.6506207110011
1137096,BAL,COL,CAT,TT,23.559442363845
1137480,BAL,CSK,CAT,TT,1056.32473297945
1137864,BAL,CYP,CAT,TT,37.7515361782823
1138248,BAL,CZE,CAT,TT,809.453987620493
1138632,BAL,DEU,CAT,TT,4161.21825870918
1139016,BAL,DEV,CAT,TT,28123.3518071261
1139400,BAL,DNK,CAT,TT,1622.14423655878
1139784,BAL,DZA,CAT,TT,539.179123754854
1140168,BAL,E15,CAT,TT,21213.1308466436
1140552,BAL,E28,CAT,TT,38892.1078930655
1140936,BAL,ECU,CAT,TT,95.0892137253539
1141320,BAL,EGY,CAT,TT,175.148995745086
1141704,BAL,EM1,CAT,TT,1845.98987953514
1142088,BAL,ENM,CAT,TT,18077.9985292024
1142472,BAL,ESP,CAT,TT,655.690362845001
1142856,BAL,EST,CAT,TT,3369.509973
1143240,BAL,EUA,CAT,TT,5309.80582745358
1143624,BAL,EUC,CAT,TT,53816.7949578132
1144008,BAL,EUR,CAT,TT,26646.0731331657
1144392,BAL,FIN,CAT,TT,2954.60613929169
1144776,BAL,FRA,CAT,TT,1155.88846376643
1145160,BAL,G20,CAT,TT,53092.4449483059
1145544,BAL,G8,CAT,TT,18211.6825878892
1145928,BAL,GAB,CAT,TT,1.42571688822264
1146312,BAL,GBR,CAT,TT,2071.29218370587
1146696,BAL,GLF,CAT,TT,682.981715391415
1147080,BAL,GOA,CAT,TT,222.19278
1147464,BAL,GRC,CAT,TT,80.8723841693162
1147848,BAL,HKG,CAT,TT,60.7260233166622
1148232,BAL,HRV,CAT,TT,92.7538054136442
1148616,BAL,HUN,CAT,TT,410.276882194921
1149000,BAL,IDN,CAT,TT,68.5928918334695
1149384,BAL,IND,CAT,TT,394.546295818071
1149768,BAL,IRL,CAT,TT,148.703448259742
1150152,BAL,ISL,CAT,TT,186.309523475782
1150536,BAL,ISR,CAT,TT,169.920611164123
1150920,BAL,ITA,CAT,TT,856.279200203666
1151304,BAL,JPN,CAT,TT,434.649344569726
1151688,BAL,KAZ,CAT,TT,551.106137
1152072,BAL,KEN,CAT,TT,58.0171032349134
1152456,BAL,KGZ,CAT,TT,74.129097
1152840,BAL,KOR,CAT,TT,235.883467720303
1153224,BAL,LBY,CAT,TT,42.371823
1153608,BAL,LKA,CAT,TT,12.0650378961375
1153992,BAL,LTU,CAT,TT,3948.581658
1154376,BAL,LUX,CAT,TT,50.4496220862622
1154760,BAL,LVA,CAT,TT,4953.024625
1155144,BAL,MAR,CAT,TT,215.544572470184
1155528,BAL,MED,CAT,TT,5056.12307975218
1155912,BAL,MENA,CAT,TT,1872.00351341545
1156296,BAL,MERC,CAT,TT,211.589585720871
1156680,BAL,MEX,CAT,TT,78.6762958929018
1157064,BAL,MKD,CAT,TT,13.9507597284829
1157448,BAL,MLT,CAT,TT,22.411579675784
1157832,BAL,MOA,CAT,TT,29.81571
1158216,BAL,MYS,CAT,TT,102.709617609512
1158600,BAL,NGA,CAT,TT,896.631361461726
1158984,BAL,NLD,CAT,TT,2593.72655477705
1159368,BAL,NOR,CAT,TT,1868.3641345516
1159752,BAL,NRD,CAT,TT,10183.6700267633
1160136,BAL,NZL,CAT,TT,33.0931786455202
1160520,BAL,OCN,CAT,TT,418.613231947244
1160904,BAL,OECD,CAT,TT,45851.558367425
1161288,BAL,OPEC,CAT,TT,2262.71776267675
1161672,BAL,PAK,CAT,TT,69.7535504947338
1162056,BAL,PED,CAT,TT,35832.8567031403
1162440,BAL,PER,CAT,TT,41.5168992640382
1162824,BAL,PHL,CAT,TT,13.087691552388
1163208,BAL,PMA,CAT,TT,278.776009157548
1163592,BAL,PMO,CAT,TT,882.718036555538
1163976,BAL,POL,CAT,TT,3206.919400672
1164360,BAL,PRT,CAT,TT,105.012583930235
1164744,BAL,PRY,CAT,TT,21.963546
1165128,BAL,RCEP,CAT,TT,2625.06146013919
1165512,BAL,ROM,CAT,TT,264.94993745686
1165896,BAL,RUS,CAT,TT,7240.303917
1166280,BAL,SAF,CAT,TT,228.09956871193
1166664,BAL,SAU,CAT,TT,460.788935391415
1167048,BAL,SEM,CAT,TT,102.217395845095
1167432,BAL,SGP,CAT,TT,71.2220047510202
1167816,BAL,SUN,CAT,TT,23957.289677
1168200,BAL,SVK,CAT,TT,246.870745358953
1168584,BAL,SVN,CAT,TT,100.47458245917
1168968,BAL,SWE,CAT,TT,3552.24599288542
1169352,BAL,THA,CAT,TT,67.5924393692938
1169736,BAL,TUN,CAT,TT,17.0409618897848
1170120,BAL,TUR,CAT,TT,724.351263718296
1170504,BAL,TWN,CAT,TT,78.2139643138128
1170888,BAL,UE,CAT,TT,36820.8157093596
1171272,BAL,UKR,CAT,TT,1545.316542
1171656,BAL,URY,CAT,TT,8.1251868373365
1172040,BAL,USA,CAT,TT,2779.41725896872
1172424,BAL,VEN,CAT,TT,5.0388084551834
1172808,BAL,VNM,CAT,TT,72.4967799819864
1173192,BAL,WLD,CAT,TT,64647.4572004239
1173576,BAL,XXX,CAT,TT,412.472681
1173960,BAL,YUG,CAT,TT,324.691734925115
1174344,BEL,AES,CAT,TT,3370.53054000826
1174728,BEL,AFA,CAT,TT,367.918366
1175112,BEL,AFN,CAT,TT,3056.649858
1175496,BEL,AFR,CAT,TT,16250.1693403743
1175880,BEL,AFS,CAT,TT,5548.997089
1176264,BEL,AFZ,CAT,TT,2151.14712
1176648,BEL,ALB,CAT,TT,27.690536
1177032,BEL,AMA,CAT,TT,555.084246
1177416,BEL,AME,CAT,TT,28434.108040483
1177800,BEL,AMN,CAT,TT,24562.055973483
1178184,BEL,AMS,CAT,TT,3872.052067
1178568,BEL,ANE,CAT,TT,14136.7796054685
1178952,BEL,AOA,CAT,TT,62.920478
1179336,BEL,AOZ,CAT,TT,92.311968
1179720,BEL,APEC,CAT,TT,47186.2378902541
1180104,BEL,ARG,CAT,TT,397.301963
1180488,BEL,ASEA,CAT,TT,3374.67397000826
1180872,BEL,ASO,CAT,TT,24435.9840767712
1181256,BEL,ASS,CAT,TT,5446.804021
1181640,BEL,AUS,CAT,TT,1256.26385076536
1182024,BEL,AUT,CAT,TT,2231.68387806771
1182408,BEL,BAL,CAT,TT,1188.514755
1182792,BEL,BEL,CAT,TT,0.0
1183176,BEL,BGD,CAT,TT,153.038095
1183560,BEL,BGR,CAT,TT,657.126716
1183944,BEL,BIH,CAT,TT,63.21925
1184328,BEL,BLR,CAT,TT,132.20927
1184712,BEL,BLX,CAT,TT,4950.03868634978
1185096,BEL,BOL,CAT,TT,17.501037
1185480,BEL,BRA,CAT,TT,1840.508112
1185864,BEL,BRIC,CAT,TT,12621.117526
1186248,BEL,BRN,CAT,TT,4.14343
1186632,BEL,CAL,CAT,TT,68.036088
1187016,BEL,CAN,CAT,TT,3003.68510441865
1187400,BEL,CAU,CAT,TT,123.622475
1187784,BEL,CEA,CAT,TT,99.988949
1188168,BEL,CEI,CAT,TT,4182.464739
1188552,BEL,CHE,CAT,TT,3752.91809394695
1188936,BEL,CHL,CAT,TT,381.279021
1189320,BEL,CHN,CAT,TT,7628.839203
1189704,BEL,CIV,CAT,TT,238.825599
1190088,BEL,CMR,CAT,TT,212.534422
1190472,BEL,COL,CAT,TT,333.564311
1190856,BEL,CSK,CAT,TT,3747.283398
1191240,BEL,CYP,CAT,TT,177.439847
1191624,BEL,CZE,CAT,TT,2784.50082
1192008,BEL,DEU,CAT,TT,40232.6827923927
1192392,BEL,DEV,CAT,TT,233437.418868859
1192776,BEL,DNK,CAT,TT,2554.0382726625
1193160,BEL,DZA,CAT,TT,621.031228
1193544,BEL,E15,CAT,TT,193827.115967232
1193928,BEL,E28,CAT,TT,211498.145418232
1194312,BEL,ECU,CAT,TT,88.525715
1194696,BEL,EGY,CAT,TT,1135.139349
1195080,BEL,EM1,CAT,TT,11393.0082811411
1195464,BEL,ENM,CAT,TT,19725.2734820677
1195848,BEL,ESP,CAT,TT,7323.74465220624
1196232,BEL,EST,CAT,TT,308.052296
1196616,BEL,EUA,CAT,TT,31875.6956245686
1197000,BEL,EUC,CAT,TT,224833.962472372
1197384,BEL,EUR,CAT,TT,165744.851641136
1197768,BEL,FIN,CAT,TT,1225.76466525038
1198152,BEL,FRA,CAT,TT,44698.6340338897
1198536,BEL,G20,CAT,TT,263097.201413988
1198920,BEL,G8,CAT,TT,138713.749669611
1199304,BEL,GAB,CAT,TT,62.163443
1199688,BEL,GBR,CAT,TT,22722.3433094285
1200072,BEL,GLF,CAT,TT,4895.833983
1200456,BEL,GOA,CAT,TT,3515.10357
1200840,BEL,GRC,CAT,TT,1441.21053011269
1201224,BEL,HKG,CAT,TT,1448.87877387192
1201608,BEL,HRV,CAT,TT,684.715246
1201992,BEL,HUN,CAT,TT,1924.417457
1202376,BEL,IDN,CAT,TT,457.151744
1202760,BEL,IND,CAT,TT,4718.265644
1203144,BEL,IRL,CAT,TT,2076.26782960287
1203528,BEL,ISL,CAT,TT,94.3910780000001
1203912,BEL,ISR,CAT,TT,2293.60768237427
1204296,BEL,ITA,CAT,TT,17066.7625487676
1204680,BEL,JPN,CAT,TT,2867.05934930411
1205064,BEL,KAZ,CAT,TT,181.003938
1205448,BEL,KEN,CAT,TT,222.579986
1205832,BEL,KGZ,CAT,TT,11.073918
1206216,BEL,KOR,CAT,TT,1418.55759736662
1206600,BEL,LBY,CAT,TT,190.670934
1206984,BEL,LKA,CAT,TT,37.739023
1207368,BEL,LTU,CAT,TT,609.380808
1207752,BEL,LUX,CAT,TT,4950.03868634978
1208136,BEL,LVA,CAT,TT,271.081651
1208520,BEL,MAR,CAT,TT,738.847802
1208904,BEL,MED,CAT,TT,81807.5008584917
1209288,BEL,MENA,CAT,TT,10701.1722513743
1209672,BEL,MERC,CAT,TT,2309.17406
1210056,BEL,MEX,CAT,TT,957.8631
1210440,BEL,MKD,CAT,TT,88.403967
1210824,BEL,MLT,CAT,TT,80.806397
1211208,BEL,MOA,CAT,TT,455.080728
1211592,BEL,MYS,CAT,TT,589.751077
1211976,BEL,NGA,CAT,TT,1006.109855
1212360,BEL,NLD,CAT,TT,39855.3475110849
1212744,BEL,NOR,CAT,TT,1246.55133605196
1213128,BEL,NRD,CAT,TT,10805.5292009696
1213512,BEL,NZL,CAT,TT,225.606059529014
1213896,BEL,OCN,CAT,TT,1481.86991029438
1214280,BEL,OECD,CAT,TT,250053.272874194
1214664,BEL,OPEC,CAT,TT,6881.270118
1215048,BEL,PAK,CAT,TT,378.385383
1215432,BEL,PED,CAT,TT,58052.2717901411
1215816,BEL,PER,CAT,TT,169.988717
1216200,BEL,PHL,CAT,TT,307.983569
1216584,BEL,PMA,CAT,TT,2464.533271
1216968,BEL,PMO,CAT,TT,7644.52239337427
1217352,BEL,POL,CAT,TT,6960.693
1217736,BEL,PRT,CAT,TT,1763.81340841126
1218120,BEL,PRY,CAT,TT,24.99377
1218504,BEL,RCEP,CAT,TT,16771.0000299734
1218888,BEL,ROM,CAT,TT,1780.675107
1219272,BEL,RUS,CAT,TT,3147.626781
1219656,BEL,SAF,CAT,TT,1287.718298
1220040,BEL,SAU,CAT,TT,1380.730413
1220424,BEL,SEM,CAT,TT,376.141638
1220808,BEL,SGP,CAT,TT,628.831525008264
1221192,BEL,SUN,CAT,TT,5370.979494
1221576,BEL,SVK,CAT,TT,962.782578
1221960,BEL,SVN,CAT,TT,469.357528
1222344,BEL,SWE,CAT,TT,5684.78384900478
1222728,BEL,THA,CAT,TT,739.849512
1223112,BEL,TUN,CAT,TT,370.960545
1223496,BEL,TUR,CAT,TT,3504.03641614114
1223880,BEL,TWN,CAT,TT,773.444681925876
1224264,BEL,UE,CAT,TT,188775.802108803
1224648,BEL,UKR,CAT,TT,486.939408
1225032,BEL,URY,CAT,TT,46.370215
1225416,BEL,USA,CAT,TT,20600.5077690643
1225800,BEL,VEN,CAT,TT,16.93496
1226184,BEL,VNM,CAT,TT,578.927025
1226568,BEL,WLD,CAT,TT,296130.587855
1226952,BEL,XXX,CAT,TT,2176.363925
1227336,BEL,YUG,CAT,TT,1681.837629
1227720,BGD,AES,CAT,TT,685.454138615433
1228104,BGD,AFA,CAT,TT,6.48554992816428
1228488,BGD,AFN,CAT,TT,113.095372507968
1228872,BGD,AFR,CAT,TT,1295.84791410263
1229256,BGD,AFS,CAT,TT,261.550629489918
1229640,BGD,AFZ,CAT,TT,108.973341632811
1230024,BGD,ALB,CAT,TT,5.79061508399836
1230408,BGD,AMA,CAT,TT,33.9259495311814
1230792,BGD,AME,CAT,TT,7399.89824018691
1231176,BGD,AMN,CAT,TT,6899.38558410321
1231560,BGD,AMS,CAT,TT,500.512656083695
1231944,BGD,ANE,CAT,TT,2632.0445219653
1232328,BGD,AOA,CAT,TT,5.61581105627735
1232712,BGD,AOZ,CAT,TT,39.9245056285306
1233096,BGD,APEC,CAT,TT,11997.5792605672
1233480,BGD,ARG,CAT,TT,16.3749828380393
1233864,BGD,ASEA,CAT,TT,688.030809536646
1234248,BGD,ASO,CAT,TT,5326.65968196799
1234632,BGD,ASS,CAT,TT,1227.60600622388
1235016,BGD,AUS,CAT,TT,687.619583548523
1235400,BGD,AUT,CAT,TT,714.843411015269
1235784,BGD,BAL,CAT,TT,33.0025224400309
1236168,BGD,BEL,CAT,TT,396.816334039359
1236552,BGD,BGD,CAT,TT,0.0
1236936,BGD,BGR,CAT,TT,4.96954013659119
1237320,BGD,BIH,CAT,TT,24.8093392720161
1237704,BGD,BLR,CAT,TT,23.4446143641368
1238088,BGD,BLX,CAT,TT,417.254758460946
1238472,BGD,BOL,CAT,TT,2.45156779630506
1238856,BGD,BRA,CAT,TT,195.694999328874
1239240,BGD,BRIC,CAT,TT,1952.10472564128
1239624,BGD,BRN,CAT,TT,2.57667092121292
1240008,BGD,CAL,CAT,TT,3.98032900951639
1240392,BGD,CAN,CAT,TT,1177.931816
1240776,BGD,CAU,CAT,TT,20.1998159791543
1241160,BGD,CEA,CAT,TT,11.8614926139739
1241544,BGD,CEI,CAT,TT,1026.1920507646
1241928,BGD,CHE,CAT,TT,614.20275611968
1242312,BGD,CHL,CAT,TT,97.4162699664489
1242696,BGD,CHN,CAT,TT,915.872043128884
1243080,BGD,CIV,CAT,TT,17.9642768999053
1243464,BGD,CMR,CAT,TT,2.32505991253686
1243848,BGD,COL,CAT,TT,47.4935791868487
1244232,BGD,CSK,CAT,TT,768.340735853534
1244616,BGD,CYP,CAT,TT,6.14312586574414
1245000,BGD,CZE,CAT,TT,519.996794961318
1245384,BGD,DEU,CAT,TT,5725.33146237852
1245768,BGD,DEV,CAT,TT,27728.4817313706
1246152,BGD,DNK,CAT,TT,622.417277344608
1246536,BGD,DZA,CAT,TT,18.7539538653301
1246920,BGD,E15,CAT,TT,17577.2375893233
1247304,BGD,E28,CAT,TT,20495.7858496407
1247688,BGD,ECU,CAT,TT,17.110804545131
1248072,BGD,EGY,CAT,TT,38.1006964674125
1248456,BGD,EM1,CAT,TT,1714.58072457974
1248840,BGD,ENM,CAT,TT,3627.2485454669
1249224,BGD,ESP,CAT,TT,2569.30974480447
1249608,BGD,EST,CAT,TT,24.5080405327764
1249992,BGD,EUA,CAT,TT,4114.15383173452
1250376,BGD,EUC,CAT,TT,22999.2788882151
1250760,BGD,EUR,CAT,TT,14243.130409156
1251144,BGD,FIN,CAT,TT,156.488147262922
1251528,BGD,FRA,CAT,TT,1498.40396606139
1251912,BGD,G20,CAT,TT,32549.1046531875
1252296,BGD,G8,CAT,TT,18605.4757998418
1252680,BGD,GAB,CAT,TT,0.30979604020738
1253064,BGD,GBR,CAT,TT,2636.85284392471
1253448,BGD,GLF,CAT,TT,858.874651990569
1253832,BGD,GOA,CAT,TT,477.104176250682
1254216,BGD,GRC,CAT,TT,42.8582467095197
1254600,BGD,HKG,CAT,TT,36.2391228384986
1254984,BGD,HRV,CAT,TT,16.5492389192095
1255368,BGD,HUN,CAT,TT,11.9958392224708
1255752,BGD,IDN,CAT,TT,81.7542943706134
1256136,BGD,IND,CAT,TT,1065.5820211519
1256520,BGD,IRL,CAT,TT,204.726212187877
1256904,BGD,ISL,CAT,TT,12.1423262412389
1257288,BGD,ISR,CAT,TT,33.5029282821859
1257672,BGD,ITA,CAT,TT,1201.09522588128
1258056,BGD,JPN,CAT,TT,1226.97917813365
1258440,BGD,KAZ,CAT,TT,27.2817120372234
1258824,BGD,KEN,CAT,TT,14.9998592850234
1259208,BGD,KGZ,CAT,TT,1.74022636088821
1259592,BGD,KOR,CAT,TT,363.284310098454
1259976,BGD,LBY,CAT,TT,2.34523030822988
1260360,BGD,LKA,CAT,TT,52.9300478283126
1260744,BGD,LTU,CAT,TT,3.61732895790966
1261128,BGD,LUX,CAT,TT,20.4384244215869
1261512,BGD,LVA,CAT,TT,4.87715294934483
1261896,BGD,MAR,CAT,TT,46.0502614987795
1262280,BGD,MED,CAT,TT,6214.5235844715
1262664,BGD,MENA,CAT,TT,1034.29728461272
1263048,BGD,MERC,CAT,TT,235.738162256833
1263432,BGD,MEX,CAT,TT,262.296493731559
1263816,BGD,MKD,CAT,TT,8.35647773698955
1264200,BGD,MLT,CAT,TT,8.84304567438215
1264584,BGD,MOA,CAT,TT,28.8243318319935
1264968,BGD,MYS,CAT,TT,239.180683929997
1265352,BGD,NGA,CAT,TT,6.31001744297096
1265736,BGD,NLD,CAT,TT,1266.36672612758
1266120,BGD,NOR,CAT,TT,235.541860167748
1266504,BGD,NRD,CAT,TT,1478.24361743905
1266888,BGD,NZL,CAT,TT,93.93543161485
1267272,BGD,OCN,CAT,TT,781.555015163373
1267656,BGD,OECD,CAT,TT,31241.4931741689
1268040,BGD,OPEC,CAT,TT,904.914400413977
1268424,BGD,PAK,CAT,TT,60.976949637647
1268808,BGD,PED,CAT,TT,9140.32481683119
1269192,BGD,PER,CAT,TT,65.1663765794087
1269576,BGD,PHL,CAT,TT,61.8713140791478
1269960,BGD,PMA,CAT,TT,152.878176270858
1270344,BGD,PMO,CAT,TT,921.201912104748
1270728,BGD,POL,CAT,TT,1955.0915985867
1271112,BGD,PRT,CAT,TT,69.6355607416756
1271496,BGD,PRY,CAT,TT,3.34335180116348
1271880,BGD,RCEP,CAT,TT,3975.72135606101
1272264,BGD,ROM,CAT,TT,33.1283009664932
1272648,BGD,RUS,CAT,TT,837.961012262311
1273032,BGD,SAF,CAT,TT,104.182728348299
1273416,BGD,SAU,CAT,TT,381.770475739887
1273800,BGD,SEM,CAT,TT,72.6208445603437
1274184,BGD,SGP,CAT,TT,121.037686864971
1274568,BGD,SUN,CAT,TT,1059.19457320463
1274952,BGD,SVK,CAT,TT,248.343940892216
1275336,BGD,SVN,CAT,TT,80.4843126522198
1275720,BGD,SWE,CAT,TT,451.654006422533
1276104,BGD,THA,CAT,TT,61.1762464809881
1276488,BGD,TUN,CAT,TT,7.84523036821558
1276872,BGD,TUR,CAT,TT,503.836768627793
1277256,BGD,TWN,CAT,TT,89.6698677658118
1277640,BGD,UE,CAT,TT,17858.933005716
1278024,BGD,UKR,CAT,TT,103.703177146911
1278408,BGD,URY,CAT,TT,20.3248282887562
1278792,BGD,USA,CAT,TT,5459.15727437165
1279176,BGD,VEN,CAT,TT,1.20994622153876
1279560,BGD,VNM,CAT,TT,116.4535838802
1279944,BGD,WLD,CAT,TT,37555.0886203751
1280328,BGD,XXX,CAT,TT,533.403895902477
1280712,BGD,YUG,CAT,TT,202.820213140779
1281096,BGR,AES,CAT,TT,462.942911516356
1281480,BGR,AFA,CAT,TT,7.635816
1281864,BGR,AFN,CAT,TT,905.324130620105
1282248,BGR,AFR,CAT,TT,2139.94851207378
1282632,BGR,AFS,CAT,TT,558.857750606354
1283016,BGR,AFZ,CAT,TT,66.446879
1283400,BGR,ALB,CAT,TT,103.520549488339
1283784,BGR,AMA,CAT,TT,27.185872
1284168,BGR,AME,CAT,TT,1304.41835164304
1284552,BGR,AMN,CAT,TT,1131.33688314447
1284936,BGR,AMS,CAT,TT,173.081468498573
1285320,BGR,ANE,CAT,TT,1727.31366318611
1285704,BGR,AOA,CAT,TT,5.866093
1286088,BGR,AOZ,CAT,TT,14.082588
1286472,BGR,APEC,CAT,TT,4029.05999350124
1286856,BGR,ARG,CAT,TT,12.9193694099888
1287240,BGR,ASEA,CAT,TT,463.223203323349
1287624,BGR,ASO,CAT,TT,2503.03441522811
1288008,BGR,ASS,CAT,TT,239.372168839986
1288392,BGR,AUS,CAT,TT,63.0732941850372
1288776,BGR,AUT,CAT,TT,538.976332494592
1289160,BGR,BAL,CAT,TT,200.833922171275
1289544,BGR,BEL,CAT,TT,1053.54176545226
1289928,BGR,BGD,CAT,TT,41.5995300263464
1290312,BGR,BGR,CAT,TT,0.0
1290696,BGR,BIH,CAT,TT,112.935226128431
1291080,BGR,BLR,CAT,TT,70.8606737571433
1291464,BGR,BLX,CAT,TT,1064.56077827246
1291848,BGR,BOL,CAT,TT,1.56119017400132
1292232,BGR,BRA,CAT,TT,80.827506
1292616,BGR,BRIC,CAT,TT,2038.72360710493
1293000,BGR,BRN,CAT,TT,0.280291806993621
1293384,BGR,CAL,CAT,TT,1.771164
1293768,BGR,CAN,CAT,TT,237.268336
1294152,BGR,CAU,CAT,TT,216.537742479948
1294536,BGR,CEA,CAT,TT,97.399049
1294920,BGR,CEI,CAT,TT,1339.28057160964
1295304,BGR,CHE,CAT,TT,327.858709187193
1295688,BGR,CHL,CAT,TT,15.4125025946514
1296072,BGR,CHN,CAT,TT,1348.98333748889
1296456,BGR,CIV,CAT,TT,17.3793896275168
1296840,BGR,CMR,CAT,TT,7.10781256014859
1297224,BGR,COL,CAT,TT,8.79706895559411
1297608,BGR,CSK,CAT,TT,1168.71369872211
1297992,BGR,CYP,CAT,TT,138.652485648634
1298376,BGR,CZE,CAT,TT,838.240708912692
1298760,BGR,DEU,CAT,TT,5018.75792288716
1299144,BGR,DEV,CAT,TT,16045.3579585351
1299528,BGR,DNK,CAT,TT,189.020039271416
1299912,BGR,DZA,CAT,TT,136.659560130336
1300296,BGR,E15,CAT,TT,13966.0534284294
1300680,BGR,E28,CAT,TT,20508.9223990002
1301064,BGR,ECU,CAT,TT,6.90575879771169
1301448,BGR,EGY,CAT,TT,245.860095239095
1301832,BGR,EM1,CAT,TT,3474.41035860402
1302216,BGR,ENM,CAT,TT,6943.19281741679
1302600,BGR,ESP,CAT,TT,796.258773958589
1302984,BGR,EST,CAT,TT,31.0054107232719
1303368,BGR,EUA,CAT,TT,4409.94892106439
